will_default_next_month,limit_bal,age,pay_0_months_delayed,pay_2_months_delayed,pay_3_months_delayed,pay_4_months_delayed,pay_5_months_delayed,pay_6_months_delayed,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,is_male,education_graduate,education_bachelors,education_hs,martial_status_married,martial_status_single,martial_status_other,pay_0_is_paid_duly,pay_0_was_refunded,pay_2_is_paid_duly,pay_2_was_refunded,pay_3_is_paid_duly,pay_3_was_refunded,pay_4_is_paid_duly,pay_4_was_refunded,pay_5_is_paid_duly,pay_5_was_refunded,pay_6_is_paid_duly,pay_6_was_refunded
0,980,41,2,2,2,2,2,0,800,900,880,920,900,930,110,0,70,0,40,40,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1640,27,2,0,0,0,0,2,10,10,30,10,40,20,10,30,10,30,0,10,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
0,9510,47,0,0,0,0,0,0,40,10,10,30,10,10,10,10,30,0,10,10,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
0,8200,34,0,0,2,0,0,0,4630,5150,4980,5010,5120,5260,590,0,180,190,220,130,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1970,46,0,0,0,0,0,0,690,780,820,850,870,910,100,50,50,30,50,50,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3610,27,0,0,0,0,0,0,3330,3440,3440,2450,2500,2530,180,130,100,100,100,90,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12140,50,0,0,0,0,0,0,200,500,270,510,160,440,500,270,510,160,440,150,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
0,3280,27,0,2,2,0,0,0,3360,3180,1930,960,750,-10,100,0,40,50,0,1640,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,2950,35,0,0,0,0,0,2,2370,2420,2480,2540,2820,2900,110,110,120,330,130,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1640,22,0,0,0,0,0,0,920,950,960,910,930,950,50,50,30,30,40,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8860,37,0,0,0,0,0,0,1240,1100,1000,910,860,810,160,70,100,130,100,70,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9840,30,0,0,0,0,0,0,20,110,0,140,90,30,110,0,140,90,30,20,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,1640,22,0,0,0,0,0,0,280,500,380,240,100,250,490,30,0,0,160,330,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1640,24,1,0,0,0,0,0,-20,-20,-20,-100,-110,-110,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1
0,11810,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1
1,4270,56,1,2,2,2,2,3,2120,2160,2210,2250,2390,2340,100,100,100,180,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2620,30,0,0,0,0,0,0,200,0,20,50,60,180,20,20,30,20,110,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
0,1640,30,1,2,0,0,0,2,1600,1570,1590,990,750,730,0,50,30,70,0,70,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,660,22,0,0,0,0,0,0,520,410,430,430,460,490,40,40,20,50,50,30,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2620,29,0,0,2,0,0,0,2560,2680,2630,2020,350,380,190,30,20,10,30,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7870,37,0,0,2,0,0,0,400,870,830,870,860,40,490,0,70,0,40,2160,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
0,2620,35,0,0,0,0,0,0,1630,410,490,570,580,570,410,210,100,70,100,70,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,16400,47,0,0,0,0,0,0,1850,3630,3620,4030,3570,2300,2300,1000,980,660,1710,660,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1970,24,0,0,0,0,0,0,1900,1900,1600,620,630,640,80,50,100,30,20,70,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,660,25,0,0,0,0,0,0,350,380,430,400,50,50,40,50,20,0,60,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,3280,38,1,2,0,0,2,0,480,460,500,530,520,540,0,50,50,0,30,50,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11810,32,1,0,0,0,0,0,90,1870,170,2250,460,530,1870,170,2250,460,530,1260,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
1,6560,47,2,2,2,2,2,2,6540,6660,6360,6440,6570,6230,270,230,220,230,0,220,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4270,34,1,0,0,0,0,0,0,180,340,450,450,480,180,160,110,20,30,70,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,660,31,1,5,4,4,3,2,710,690,700,680,660,670,0,30,0,0,20,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10170,32,0,0,0,0,0,0,1970,2040,2040,2160,1980,1420,330,200,330,160,170,140,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1970,27,2,0,0,0,2,0,640,670,710,750,740,750,40,50,70,0,30,30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5910,29,0,0,0,0,0,0,370,10,0,0,570,560,10,0,0,570,10,170,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
0,5910,24,0,0,2,0,0,0,480,720,700,330,0,0,1240,0,10,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
0,1640,36,0,0,0,0,0,0,1570,590,600,0,0,20,70,30,70,20,30,660,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,1640,24,1,2,2,2,2,2,1190,1220,1240,1260,1290,1310,60,50,60,50,50,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4920,34,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
0,660,22,0,0,0,0,0,0,610,640,630,270,620,630,50,30,20,660,20,30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,16400,34,0,0,0,0,0,0,10,0,80,40,40,40,0,80,40,40,40,520,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0
1,980,22,1,2,2,0,0,0,950,960,920,980,50,0,30,0,60,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5910,38,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
0,4590,31,0,0,2,0,0,2,890,900,590,660,900,360,820,0,100,260,0,80,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4590,26,0,0,0,0,0,0,440,590,430,190,440,20,330,430,190,440,20,230,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
0,3940,26,0,0,0,0,0,0,3520,3630,3730,3810,3910,4010,160,160,140,160,160,160,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11810,48,0,0,0,0,0,0,7430,7610,7680,6240,5690,4810,300,240,190,180,180,130,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,660,43,0,0,0,0,0,0,10,670,660,630,640,630,730,40,40,50,110,60,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,3280,47,0,0,0,0,0,0,10,50,10,10,10,0,50,10,10,10,0,80,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
1,6890,41,0,0,0,0,0,0,100,50,10,120,30,0,50,10,120,30,0,10,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
1,2620,24,0,0,0,0,0,0,2680,2680,2610,1630,1620,1630,100,100,70,70,60,60,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10830,50,0,0,0,0,0,0,290,140,90,60,0,60,140,90,60,0,60,10,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1
0,7220,24,0,0,0,0,0,0,3460,3570,3660,270,0,2810,160,170,270,0,2810,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
1,6890,38,1,0,0,0,0,0,0,0,10,0,30,40,0,10,0,30,40,320,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0
0,1310,43,0,0,0,0,0,0,1260,1280,1250,1190,1090,1030,60,50,40,50,50,30,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,980,39,0,0,0,2,0,0,930,920,600,430,250,260,100,80,0,30,70,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15420,27,2,2,2,2,0,0,9730,9950,10100,15750,10010,10170,430,360,0,340,360,340,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,980,42,0,0,0,0,0,2,10,10,10,10,40,30,10,10,10,50,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0
1,7870,36,1,0,0,0,0,0,-30,-30,-30,-30,-30,-30,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1
0,2620,36,2,0,0,0,0,0,2600,2580,2580,2630,2500,2570,100,110,110,100,110,100,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3610,31,0,0,0,0,0,0,2950,2760,2600,2410,2090,2070,130,160,100,100,100,290,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10170,38,0,0,0,0,0,0,50,150,0,0,0,0,150,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
1,11810,40,2,2,2,0,0,0,3450,3790,3680,3760,3870,3940,390,0,190,160,150,150,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10830,45,0,0,0,0,0,0,11000,10990,11010,10950,11020,10830,410,410,400,410,400,380,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9840,35,0,0,0,0,0,0,9570,9750,6750,7080,6840,6970,390,300,560,390,310,490,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10500,33,0,0,0,0,0,0,3010,3090,3560,2160,1440,1090,330,620,70,70,170,120,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1640,37,1,3,2,0,0,0,1730,1690,1610,1000,990,980,0,0,50,30,40,1000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5580,28,0,0,0,0,0,0,4280,4300,4230,4120,4180,4230,210,160,740,160,160,160,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11480,44,0,0,0,0,0,0,110,90,60,20,0,0,90,60,20,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1
0,660,37,0,0,0,0,0,0,540,540,620,620,610,630,50,100,20,20,30,30,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1640,23,2,0,0,0,0,0,1630,1590,1450,700,660,620,80,70,70,20,20,30,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,660,24,1,2,0,0,0,0,630,600,570,250,60,0,0,40,20,0,0,100,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1640,24,0,0,0,0,0,0,1150,1170,1010,640,340,40,70,70,30,10,30,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,660,23,1,2,0,0,2,0,660,560,550,550,440,330,0,40,30,0,30,330,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1640,26,0,0,0,0,0,0,3370,0,0,90,1490,1530,0,0,90,1490,60,70,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
1,6230,34,2,0,0,0,2,2,4260,4310,4410,4670,4600,4920,160,160,330,0,400,90,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1970,33,0,0,0,0,0,0,1910,1190,690,680,660,640,50,40,30,20,30,20,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2620,35,0,0,0,0,0,0,260,130,220,60,50,650,130,220,60,50,650,80,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,4920,27,0,0,0,0,0,0,4180,3610,1690,1460,1210,970,150,60,50,40,40,80,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6890,31,0,0,0,0,0,0,50,0,240,30,200,80,0,240,30,200,80,110,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0
1,7870,50,0,0,0,0,0,0,7680,7600,7040,6810,6900,7040,330,300,260,260,260,250,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4590,41,0,0,0,0,0,0,630,710,750,630,540,540,100,70,70,30,100,80,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1970,28,1,2,2,0,0,0,710,680,0,0,0,70,0,0,0,0,70,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0
0,1640,39,0,0,0,0,0,0,1550,1570,1600,1670,1010,520,60,70,100,70,70,70,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1640,27,0,0,0,0,0,0,870,910,940,920,940,960,60,60,30,40,40,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5910,32,0,0,2,2,0,0,100,190,90,0,90,0,90,0,0,90,0,10,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0
0,980,40,0,0,2,2,2,2,0,10,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0,660,40,0,0,0,0,0,0,650,670,660,640,0,0,50,70,70,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,8200,75,0,0,0,0,0,0,1730,50,50,30,180,30,50,50,30,180,30,40,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0
0,3280,27,0,0,0,0,0,0,1240,1130,990,1000,1020,1080,60,60,40,40,80,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10830,25,0,0,0,0,2,0,1510,1500,1580,1680,1290,830,80,130,170,0,30,80,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1640,46,0,0,0,0,0,0,1170,500,530,540,550,570,50,40,20,20,30,70,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1640,26,1,2,2,0,0,0,1670,1690,1600,990,970,980,60,0,40,70,70,100,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,980,28,0,0,0,0,0,0,960,970,960,830,720,0,160,40,30,30,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4590,26,0,0,0,0,0,0,3330,3450,3440,3460,3530,3500,180,170,120,130,120,110,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5250,28,0,0,0,0,0,0,2300,1570,920,240,3270,2770,230,70,30,3270,410,330,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,13120,29,0,0,0,0,0,0,640,120,50,160,60,80,100,50,160,60,80,30,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
0,1640,25,0,0,0,0,0,0,910,940,960,980,970,940,50,50,30,30,30,30,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4590,48,0,0,0,0,0,0,40,40,30,40,40,700,40,40,40,40,700,40,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0
0,5250,33,0,0,0,0,0,0,260,80,320,1720,240,70,80,320,1720,50,70,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
0,3280,43,0,0,0,0,0,0,2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1
1,7220,48,2,0,0,0,0,0,6900,7010,6620,5550,5650,5330,330,300,200,180,200,180,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16730,29,0,0,0,0,0,0,2570,3260,3530,3400,2860,1210,1310,660,160,160,830,2130,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1640,29,0,0,0,0,0,0,1620,1150,1070,910,960,930,50,50,100,100,30,210,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5250,38,0,0,0,0,2,0,150,150,200,620,540,420,150,200,620,0,420,60,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
0,7550,37,0,0,0,0,0,0,70,1670,0,0,10,10,1680,0,0,10,10,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
0,2620,37,0,0,0,0,0,0,330,10,200,10,50,550,10,200,10,50,550,130,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,4920,25,0,0,0,0,0,0,200,0,0,10,10,10,0,0,10,10,10,10,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0
0,330,23,0,0,0,0,0,2,230,260,300,300,320,310,40,40,20,30,0,10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4270,49,0,0,0,0,0,0,2920,3000,2370,1630,920,900,130,100,50,20,20,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1310,48,0,0,0,0,0,0,1140,1130,1100,1130,1140,1170,50,50,50,50,50,50,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1640,27,3,2,2,0,0,0,450,490,470,460,470,90,60,0,10,20,90,50,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,3280,32,0,0,0,0,0,0,2300,1030,690,650,650,590,70,70,20,70,30,70,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3940,34,0,2,0,0,0,0,40,20,40,30,10,0,0,40,0,0,0,10,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,8530,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1
0,6560,33,0,0,0,0,0,0,370,420,460,480,540,390,70,40,70,70,40,100,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11810,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
0,2300,36,0,0,0,0,0,0,2250,2270,2240,990,470,490,150,410,110,100,100,70,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15090,40,2,0,0,0,0,0,10,90,0,90,0,740,90,0,90,0,740,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0
0,1640,26,0,0,0,0,0,0,40,10,10,10,10,10,10,10,10,10,10,10,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,1640,33,0,0,0,0,0,0,1670,1660,1660,660,660,650,70,70,20,20,20,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8200,31,0,0,0,0,0,0,3380,3370,3190,3250,3310,3320,130,150,160,130,160,140,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,980,27,0,0,0,0,0,0,50,80,20,60,0,0,30,20,50,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0,8860,44,0,0,0,0,0,0,4180,3580,3040,2290,1450,1420,330,170,330,1450,1430,1020,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,5910,30,0,0,0,0,0,0,5380,5020,4820,4010,3400,2300,250,200,120,120,100,110,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3280,28,0,0,0,0,0,0,1760,1730,1730,1720,1830,1850,140,100,70,160,100,100,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7550,32,0,0,0,0,0,0,6400,2910,3020,3110,3220,3230,160,160,160,160,130,160,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6890,46,0,0,0,0,0,0,3620,1380,720,660,530,20,1380,720,660,530,20,650,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
0,6890,38,2,0,0,0,0,0,1980,2060,2060,2060,2090,1530,110,70,70,70,70,80,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14440,46,0,0,0,0,0,0,5930,5960,4920,3710,3450,3200,280,230,120,120,130,90,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3280,25,2,0,0,0,0,0,2330,2350,2300,2290,2290,1690,110,70,70,70,60,50,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7870,46,0,0,0,0,0,0,290,320,350,350,390,140,40,30,30,30,30,30,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9190,33,0,0,0,0,0,0,30,30,10,30,10,-11140,30,10,30,10,0,11330,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
1,1640,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1
0,980,43,3,2,2,2,2,2,60,90,60,70,70,80,40,0,10,0,20,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,330,27,0,0,2,0,0,0,230,340,310,320,330,330,120,0,20,10,10,20,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4270,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1
0,6560,31,0,0,0,0,0,0,6380,6470,6110,4370,4380,4400,300,240,150,160,170,170,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3940,29,0,0,0,0,0,0,60,20,70,50,0,60,20,80,50,0,60,80,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
0,6890,36,0,0,0,0,0,0,4700,4690,4740,4860,4860,4320,210,170,200,190,150,150,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9190,36,0,0,0,0,0,0,1940,1990,2070,970,990,1010,90,110,40,40,40,70,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9840,34,1,0,0,0,0,0,0,0,430,410,640,10,0,430,0,640,10,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0
0,3280,37,0,0,0,0,0,0,3250,3220,2200,2200,2190,2120,110,80,80,80,80,80,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14440,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5310,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
0,1640,40,0,0,0,0,0,0,1640,1680,400,420,450,470,80,40,30,30,30,30,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,660,25,0,0,2,0,0,0,390,480,910,520,520,410,90,0,130,60,30,70,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6560,27,0,0,0,0,0,0,30,20,30,140,130,240,20,30,130,30,110,90,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
0,3610,26,0,0,0,0,0,0,10,110,190,40,60,10,110,190,0,100,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
0,16400,36,0,0,0,0,0,0,340,790,0,280,150,0,790,0,280,150,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
0,9840,27,1,0,0,0,0,0,0,170,0,0,0,0,170,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1
1,980,55,2,2,2,3,3,4,320,350,370,420,450,480,40,40,70,50,50,50,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1970,27,0,0,0,0,0,0,680,450,470,160,10,390,450,480,160,10,440,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,13120,38,0,0,0,0,0,0,120,120,40,170,170,70,30,40,170,0,80,300,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,5910,34,0,0,0,0,0,0,4700,4800,4820,4190,4280,4360,230,160,160,160,160,170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,660,40,0,0,0,2,0,0,360,450,540,340,430,470,100,100,0,100,50,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6560,49,0,2,2,2,0,0,1720,1670,1840,1800,1920,1970,0,200,0,160,80,100,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,3280,27,0,0,0,0,0,0,1830,1720,1100,940,580,210,50,40,10,20,30,10,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1970,23,0,0,0,0,0,0,1620,1090,1130,570,580,630,60,70,20,30,70,20,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3610,36,0,0,0,0,0,0,1570,1610,1650,1670,1710,1760,70,80,70,70,80,70,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8530,53,1,0,0,0,0,0,0,10,20,10,10,20,10,20,10,10,20,20,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0
0,1640,46,3,2,2,0,0,0,1590,1670,970,980,980,820,120,0,40,30,30,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5910,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1
1,3610,29,1,2,2,0,0,0,1910,1860,1700,1600,1570,1570,80,0,70,70,60,70,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11150,27,0,0,0,0,0,0,5650,5910,5460,5110,4780,3390,690,180,160,190,90,1640,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1640,24,0,0,0,0,0,0,50,80,130,250,280,270,40,50,120,80,40,30,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
