NotSeriousDlqin2yrs,age,NumberOfDependents,HasHistoryOfLatePayment,HistoricalDebtRatioInLastYear,MaxMonthlyOpenLinesOfCreditGeq5,MaxUtilizationOfUnsecuredLinesGeq10K,MaxMonthlyIncomeGeq5K
1.0,68.0,0.0,0.0,0.168767792,1.0,0.0,0.0
1.0,52.0,2.0,1.0,0.280494456,1.0,0.0,1.0
1.0,46.0,1.0,0.0,0.041583367,0.0,0.0,0.0
1.0,57.0,0.0,0.0,0.558762411,1.0,0.0,0.0
1.0,50.0,0.0,1.0,0.399106478,1.0,0.0,1.0
1.0,34.0,0.0,1.0,0.034395414,0.0,0.0,1.0
1.0,53.0,3.0,1.0,0.52409692,1.0,0.0,1.0
1.0,76.0,0.0,0.0,0.374304267,1.0,0.0,0.0
1.0,64.0,0.0,0.0,0.186225718,1.0,0.0,1.0
1.0,72.0,0.0,0.0,0.020763907,1.0,0.0,0.0
1.0,48.0,0.0,0.0,0.478090767,1.0,0.0,1.0
1.0,71.0,1.0,1.0,0.4925,1.0,0.0,1.0
1.0,53.0,1.0,0.0,1.114622389,1.0,0.0,1.0
1.0,51.0,0.0,1.0,0.08626928199999999,1.0,0.0,1.0
1.0,55.0,0.0,0.0,0.412779302,1.0,0.0,0.0
1.0,46.0,3.0,0.0,0.254661625,1.0,0.0,1.0
1.0,27.0,0.0,1.0,0.229139073,1.0,0.0,0.0
1.0,43.0,0.0,0.0,0.44723563,1.0,0.0,1.0
1.0,75.0,1.0,0.0,0.205971968,0.0,0.0,0.0
1.0,31.0,1.0,0.0,0.068227425,1.0,0.0,0.0
1.0,43.0,0.0,0.0,0.384074741,1.0,0.0,1.0
1.0,51.0,0.0,0.0,0.5327545379999999,1.0,0.0,0.0
1.0,28.0,0.0,1.0,0.057990335,1.0,0.0,1.0
1.0,51.0,0.0,0.0,0.09963548,1.0,0.0,1.0
1.0,55.0,0.0,1.0,0.467850417,1.0,0.0,1.0
1.0,69.0,0.0,0.0,0.016683266999999998,0.0,0.0,0.0
1.0,42.0,3.0,0.0,0.533099636,1.0,0.0,1.0
1.0,33.0,0.0,0.0,0.6605284229999999,1.0,0.0,0.0
1.0,60.0,1.0,0.0,0.023181455,0.0,0.0,0.0
-1.0,54.0,0.0,1.0,0.228402866,0.0,0.0,0.0
1.0,48.0,3.0,0.0,0.262848568,1.0,0.0,1.0
1.0,49.0,1.0,0.0,0.06762939700000001,1.0,0.0,1.0
1.0,73.0,0.0,0.0,8500.0,0.0,0.0,0.0
1.0,66.0,0.0,1.0,0.195074372,1.0,0.0,0.0
1.0,49.0,0.0,1.0,0.568886223,1.0,0.0,1.0
1.0,46.0,1.0,0.0,0.278025952,1.0,0.0,0.0
-1.0,37.0,1.0,1.0,1.620344914,1.0,0.0,0.0
1.0,22.0,0.0,0.0,0.34706616700000004,0.0,0.0,0.0
1.0,31.0,0.0,0.0,0.162635688,1.0,0.0,1.0
1.0,39.0,0.0,0.0,0.450171821,1.0,0.0,0.0
1.0,44.0,1.0,0.0,0.4825614,1.0,0.0,1.0
-1.0,50.0,1.0,1.0,0.297139683,1.0,0.0,0.0
1.0,55.0,2.0,0.0,0.001785714,0.0,0.0,1.0
1.0,52.0,3.0,0.0,0.207274054,1.0,0.0,1.0
1.0,58.0,0.0,1.0,0.287187752,1.0,0.0,1.0
1.0,62.0,0.0,0.0,0.044762033,1.0,0.0,1.0
1.0,42.0,4.0,0.0,0.230261579,1.0,0.0,1.0
1.0,42.0,1.0,1.0,0.790613718,1.0,0.0,0.0
-1.0,39.0,2.0,0.0,0.055984556,1.0,0.0,1.0
1.0,45.0,0.0,0.0,0.724784402,1.0,0.0,1.0
1.0,55.0,0.0,1.0,0.127071823,1.0,0.0,0.0
1.0,58.0,2.0,0.0,0.498488489,1.0,0.0,1.0
1.0,35.0,1.0,0.0,0.300839136,1.0,0.0,1.0
-1.0,52.0,1.0,1.0,0.5249499089999999,1.0,0.0,1.0
1.0,40.0,1.0,0.0,887.0,1.0,0.0,0.0
1.0,45.0,1.0,1.0,0.4842141,1.0,0.0,1.0
1.0,27.0,1.0,0.0,0.881825173,1.0,0.0,0.0
1.0,37.0,0.0,0.0,0.674399608,1.0,0.0,1.0
1.0,36.0,2.0,0.0,0.437743191,1.0,0.0,0.0
1.0,40.0,2.0,0.0,0.423251505,1.0,0.0,1.0
1.0,59.0,0.0,0.0,0.53418212,1.0,0.0,0.0
1.0,40.0,0.0,0.0,0.60616581,1.0,0.0,1.0
1.0,49.0,0.0,0.0,0.030774358,0.0,0.0,1.0
1.0,66.0,0.0,0.0,0.35189178600000004,1.0,0.0,1.0
1.0,63.0,4.0,1.0,0.200843235,1.0,0.0,1.0
1.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,36.0,1.0,0.0,0.785404865,1.0,0.0,0.0
1.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,44.0,2.0,1.0,0.747375437,1.0,0.0,1.0
1.0,59.0,1.0,0.0,0.388566694,1.0,0.0,0.0
1.0,38.0,3.0,0.0,0.08951092,0.0,0.0,0.0
1.0,38.0,2.0,0.0,0.024885359,1.0,0.0,1.0
1.0,43.0,0.0,0.0,0.353883732,1.0,0.0,1.0
1.0,75.0,0.0,0.0,0.5274314210000001,1.0,0.0,0.0
1.0,29.0,0.0,0.0,0.33853112700000004,1.0,0.0,1.0
1.0,55.0,0.0,0.0,0.324741695,1.0,0.0,1.0
1.0,60.0,0.0,0.0,0.293637575,1.0,0.0,1.0
1.0,37.0,1.0,0.0,0.437717467,1.0,0.0,0.0
1.0,69.0,0.0,0.0,0.064119265,1.0,0.0,1.0
1.0,48.0,0.0,0.0,0.480393478,1.0,0.0,1.0
-1.0,89.0,0.0,1.0,0.549380248,1.0,0.0,0.0
1.0,56.0,0.0,1.0,0.197624587,1.0,0.0,1.0
1.0,75.0,0.0,0.0,0.0013269,1.0,0.0,1.0
1.0,55.0,0.0,1.0,0.138721351,0.0,0.0,0.0
1.0,63.0,0.0,0.0,1.308922769,1.0,0.0,0.0
1.0,31.0,1.0,0.0,0.236980252,1.0,0.0,1.0
1.0,61.0,1.0,0.0,0.368063194,1.0,0.0,1.0
1.0,46.0,2.0,0.0,0.34805720799999995,1.0,0.0,1.0
1.0,40.0,0.0,1.0,0.185755935,0.0,0.0,0.0
1.0,91.0,0.0,0.0,0.184123484,1.0,0.0,0.0
1.0,56.0,0.0,0.0,0.336831584,1.0,0.0,0.0
1.0,29.0,1.0,1.0,0.26017007600000003,1.0,0.0,0.0
1.0,45.0,3.0,0.0,0.373940678,1.0,0.0,0.0
1.0,49.0,4.0,1.0,0.098937721,0.0,0.0,0.0
1.0,51.0,0.0,0.0,0.238076192,1.0,0.0,1.0
1.0,78.0,0.0,0.0,0.024303074,1.0,0.0,1.0
1.0,36.0,1.0,0.0,0.240143984,1.0,0.0,1.0
1.0,54.0,1.0,0.0,0.3539428,1.0,0.0,1.0
1.0,67.0,0.0,0.0,0.349026844,1.0,0.0,1.0
1.0,63.0,1.0,0.0,0.102800764,0.0,0.0,1.0
-1.0,61.0,0.0,0.0,0.5725903210000001,1.0,0.0,1.0
1.0,86.0,0.0,0.0,0.010791367,1.0,0.0,0.0
1.0,50.0,1.0,0.0,0.454103343,1.0,0.0,0.0
-1.0,51.0,1.0,1.0,0.35087418600000003,1.0,0.0,1.0
1.0,70.0,0.0,0.0,0.187762448,1.0,0.0,1.0
1.0,44.0,3.0,0.0,0.607594937,1.0,0.0,0.0
1.0,39.0,1.0,1.0,0.306101912,1.0,0.0,1.0
1.0,49.0,4.0,0.0,0.201025979,1.0,0.0,1.0
1.0,58.0,0.0,0.0,1.908629442,1.0,0.0,1.0
1.0,39.0,2.0,0.0,723.0,1.0,0.0,0.0
1.0,33.0,1.0,1.0,0.158975542,1.0,0.0,0.0
1.0,53.0,1.0,0.0,0.513602495,1.0,0.0,1.0
1.0,36.0,1.0,0.0,0.17526690399999995,0.0,0.0,0.0
1.0,62.0,0.0,0.0,0.5668944570000001,1.0,0.0,1.0
1.0,62.0,0.0,0.0,0.002301937,0.0,0.0,1.0
1.0,29.0,0.0,1.0,0.263516583,1.0,0.0,0.0
1.0,44.0,0.0,1.0,0.2138395,1.0,0.0,0.0
1.0,32.0,0.0,0.0,0.444956049,1.0,0.0,1.0
1.0,52.0,1.0,0.0,0.444444444,1.0,0.0,0.0
1.0,63.0,1.0,0.0,0.506873282,1.0,0.0,0.0
1.0,44.0,0.0,0.0,0.25857662800000003,1.0,0.0,1.0
1.0,54.0,2.0,0.0,1.383017398,1.0,0.0,0.0
1.0,41.0,1.0,0.0,0.26687668800000003,1.0,0.0,1.0
1.0,32.0,2.0,1.0,0.191649336,1.0,0.0,1.0
1.0,87.0,0.0,1.0,0.571428571,1.0,0.0,0.0
1.0,43.0,0.0,0.0,0.157212981,1.0,0.0,1.0
1.0,47.0,3.0,0.0,0.020146833,0.0,0.0,1.0
1.0,75.0,0.0,0.0,0.14570361099999998,1.0,0.0,1.0
1.0,64.0,1.0,1.0,0.480082158,1.0,0.0,1.0
1.0,41.0,2.0,0.0,1.432686655,1.0,0.0,0.0
1.0,40.0,0.0,0.0,2866.0,0.0,0.0,0.0
1.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,55.0,0.0,0.0,0.489714904,1.0,0.0,1.0
1.0,36.0,1.0,0.0,0.297372704,1.0,0.0,0.0
1.0,57.0,0.0,0.0,0.404799866,1.0,0.0,1.0
1.0,56.0,1.0,0.0,0.238127698,1.0,0.0,0.0
1.0,49.0,2.0,0.0,0.183736947,1.0,0.0,0.0
1.0,53.0,0.0,0.0,79.0,0.0,0.0,0.0
1.0,51.0,0.0,0.0,0.295480067,1.0,0.0,1.0
1.0,64.0,0.0,0.0,0.24496788,1.0,0.0,0.0
1.0,28.0,0.0,0.0,0.179975176,1.0,0.0,0.0
-1.0,37.0,3.0,0.0,0.337622356,1.0,0.0,1.0
1.0,52.0,1.0,0.0,0.258589038,1.0,0.0,0.0
1.0,36.0,0.0,0.0,0.08037225,0.0,0.0,0.0
1.0,51.0,2.0,0.0,0.23358954,1.0,0.0,1.0
1.0,69.0,0.0,0.0,0.15661446199999998,1.0,0.0,0.0
1.0,52.0,2.0,0.0,10.80049875,1.0,0.0,0.0
1.0,36.0,2.0,0.0,0.370418677,1.0,0.0,1.0
1.0,49.0,1.0,0.0,0.62273579,1.0,0.0,0.0
-1.0,51.0,4.0,1.0,0.160317928,1.0,0.0,1.0
-1.0,36.0,0.0,0.0,0.5583203729999999,1.0,0.0,0.0
1.0,33.0,0.0,0.0,0.238212526,1.0,0.0,0.0
1.0,62.0,0.0,0.0,0.16289178699999998,1.0,0.0,1.0
1.0,69.0,1.0,0.0,0.16218618099999998,1.0,0.0,0.0
1.0,49.0,2.0,0.0,0.093522183,1.0,0.0,0.0
1.0,65.0,0.0,0.0,0.416379181,1.0,0.0,1.0
1.0,56.0,1.0,1.0,0.219974716,1.0,0.0,1.0
1.0,57.0,0.0,0.0,0.3608797070000001,1.0,0.0,0.0
1.0,48.0,1.0,0.0,0.367553674,1.0,0.0,1.0
1.0,47.0,2.0,0.0,0.645104381,1.0,0.0,0.0
-1.0,33.0,0.0,1.0,0.17512032600000002,0.0,0.0,0.0
1.0,40.0,2.0,0.0,0.361421689,1.0,0.0,1.0
1.0,40.0,1.0,0.0,0.517037339,1.0,0.0,0.0
1.0,68.0,0.0,0.0,0.009831695,1.0,0.0,1.0
1.0,35.0,2.0,1.0,0.305839582,1.0,0.0,0.0
1.0,65.0,0.0,0.0,0.325335893,1.0,0.0,0.0
1.0,81.0,0.0,0.0,0.017260735,1.0,0.0,1.0
1.0,52.0,0.0,0.0,0.39095856,1.0,0.0,1.0
1.0,69.0,1.0,0.0,0.009690817,0.0,0.0,1.0
1.0,40.0,1.0,0.0,0.448326668,1.0,0.0,1.0
1.0,35.0,2.0,0.0,0.662152897,1.0,0.0,1.0
1.0,80.0,0.0,0.0,0.008908281,0.0,0.0,1.0
1.0,47.0,0.0,0.0,0.149077983,1.0,0.0,0.0
1.0,64.0,0.0,0.0,0.028599606,1.0,0.0,1.0
-1.0,36.0,1.0,1.0,0.361340457,0.0,0.0,0.0
1.0,49.0,3.0,0.0,0.16645238699999998,1.0,0.0,1.0
1.0,55.0,0.0,0.0,0.115171335,1.0,0.0,1.0
1.0,35.0,2.0,0.0,0.335733141,1.0,0.0,1.0
1.0,63.0,0.0,0.0,0.035418452,1.0,0.0,0.0
1.0,64.0,0.0,0.0,0.513540291,1.0,0.0,1.0
1.0,64.0,2.0,0.0,0.037871034,1.0,0.0,0.0
1.0,26.0,0.0,1.0,0.017052375,0.0,0.0,0.0
1.0,77.0,1.0,0.0,0.4579306420000001,1.0,0.0,1.0
1.0,32.0,0.0,1.0,0.177955511,0.0,0.0,0.0
1.0,54.0,0.0,0.0,3.874422899,1.0,0.0,0.0
1.0,40.0,4.0,0.0,0.263151915,1.0,0.0,1.0
-1.0,58.0,1.0,1.0,0.27112148,1.0,0.0,1.0
1.0,50.0,0.0,1.0,0.207518671,1.0,0.0,1.0
1.0,56.0,2.0,0.0,0.00711943,0.0,0.0,1.0
1.0,75.0,0.0,0.0,0.199949219,1.0,0.0,1.0
1.0,36.0,3.0,1.0,0.232918082,1.0,0.0,0.0
1.0,33.0,0.0,0.0,0.182363527,1.0,0.0,0.0
1.0,52.0,2.0,0.0,0.442592901,1.0,0.0,1.0
1.0,62.0,0.0,0.0,0.427674963,1.0,0.0,1.0
1.0,60.0,0.0,0.0,1.012368584,1.0,0.0,0.0
1.0,52.0,0.0,0.0,0.262440354,1.0,0.0,0.0
1.0,36.0,0.0,0.0,0.441868921,1.0,0.0,1.0
1.0,71.0,0.0,1.0,0.190062303,1.0,0.0,1.0
1.0,83.0,0.0,0.0,0.00019996,1.0,0.0,1.0
1.0,76.0,0.0,0.0,272.0,1.0,0.0,0.0
1.0,40.0,3.0,0.0,0.090355422,1.0,0.0,1.0
1.0,46.0,3.0,0.0,0.5851222420000001,1.0,0.0,1.0
1.0,76.0,0.0,0.0,0.668266347,1.0,0.0,0.0
1.0,41.0,1.0,1.0,0.408475574,0.0,0.0,0.0
1.0,60.0,0.0,0.0,0.04587156,0.0,0.0,0.0
1.0,63.0,1.0,1.0,0.361938937,1.0,0.0,1.0
1.0,52.0,0.0,0.0,0.319174181,1.0,0.0,0.0
1.0,58.0,0.0,0.0,0.601017347,1.0,0.0,1.0
1.0,56.0,0.0,0.0,0.712194056,1.0,0.0,0.0
1.0,33.0,0.0,0.0,0.312937413,1.0,0.0,1.0
1.0,64.0,0.0,0.0,0.011195522,0.0,0.0,0.0
1.0,33.0,0.0,0.0,0.043739065,1.0,0.0,0.0
1.0,56.0,4.0,0.0,0.461357487,1.0,0.0,1.0
1.0,60.0,0.0,0.0,0.711075819,1.0,0.0,1.0
1.0,27.0,2.0,1.0,0.260763359,0.0,0.0,0.0
1.0,41.0,0.0,0.0,0.336295473,1.0,0.0,0.0
1.0,48.0,0.0,0.0,0.376905611,1.0,0.0,0.0
1.0,39.0,2.0,0.0,0.735131912,1.0,0.0,1.0
1.0,36.0,0.0,0.0,0.23072116,1.0,0.0,1.0
1.0,34.0,0.0,1.0,0.870354941,1.0,0.0,1.0
1.0,79.0,0.0,0.0,0.812870978,1.0,0.0,0.0
1.0,54.0,0.0,0.0,0.020708083,0.0,0.0,0.0
1.0,36.0,0.0,1.0,0.650674663,1.0,0.0,0.0
-1.0,39.0,2.0,1.0,0.6912791859999999,1.0,0.0,1.0
1.0,35.0,0.0,0.0,0.453692681,1.0,0.0,1.0
1.0,38.0,0.0,1.0,0.428628549,1.0,0.0,0.0
1.0,24.0,0.0,0.0,0.010079194,0.0,0.0,0.0
1.0,76.0,0.0,0.0,0.044093178,1.0,0.0,0.0
1.0,74.0,0.0,0.0,0.08049535599999999,1.0,0.0,0.0
1.0,47.0,3.0,0.0,0.315173697,1.0,0.0,1.0
1.0,57.0,3.0,0.0,0.335066493,1.0,0.0,1.0
1.0,63.0,1.0,0.0,0.052672049000000006,0.0,0.0,0.0
1.0,39.0,1.0,0.0,0.285324697,1.0,0.0,1.0
1.0,51.0,1.0,0.0,0.34037277,1.0,0.0,1.0
1.0,60.0,1.0,0.0,0.365787835,1.0,0.0,1.0
1.0,63.0,1.0,1.0,0.25431323100000003,1.0,0.0,1.0
1.0,55.0,1.0,0.0,0.369192131,1.0,0.0,1.0
1.0,58.0,0.0,0.0,0.228999349,1.0,0.0,1.0
1.0,55.0,2.0,0.0,0.540702656,1.0,0.0,0.0
1.0,33.0,0.0,1.0,0.128132981,1.0,0.0,1.0
-1.0,58.0,0.0,1.0,0.632371083,1.0,0.0,0.0
1.0,55.0,0.0,1.0,0.215576215,1.0,0.0,1.0
1.0,44.0,0.0,0.0,0.32426757300000003,1.0,0.0,1.0
1.0,57.0,1.0,0.0,0.89117395,1.0,0.0,0.0
1.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,56.0,2.0,0.0,0.049700447,1.0,0.0,1.0
1.0,25.0,0.0,0.0,0.001723544,0.0,0.0,0.0
1.0,89.0,0.0,1.0,5.0,0.0,0.0,0.0
-1.0,32.0,2.0,0.0,0.44187375,1.0,0.0,0.0
1.0,48.0,0.0,0.0,0.399050079,1.0,0.0,1.0
1.0,38.0,0.0,1.0,0.181233062,0.0,0.0,0.0
1.0,59.0,0.0,1.0,0.531464095,1.0,0.0,1.0
1.0,32.0,1.0,0.0,0.13271682099999998,0.0,0.0,0.0
1.0,50.0,0.0,0.0,0.372513562,1.0,0.0,0.0
1.0,26.0,0.0,0.0,0.067061144,1.0,0.0,0.0
1.0,55.0,1.0,0.0,0.128716003,1.0,0.0,1.0
1.0,46.0,2.0,0.0,0.26775232,1.0,0.0,1.0
1.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,29.0,0.0,0.0,0.057388522,0.0,0.0,1.0
1.0,39.0,0.0,1.0,0.342354782,1.0,0.0,1.0
1.0,36.0,0.0,0.0,0.508163945,0.0,0.0,0.0
1.0,71.0,0.0,0.0,0.17070563100000002,1.0,0.0,1.0
1.0,82.0,0.0,0.0,0.001287001,1.0,0.0,1.0
1.0,26.0,0.0,0.0,0.121568627,1.0,0.0,0.0
1.0,42.0,3.0,0.0,2336.0,1.0,0.0,0.0
1.0,58.0,0.0,0.0,0.177274242,0.0,0.0,0.0
-1.0,26.0,0.0,1.0,0.129805014,0.0,0.0,0.0
1.0,51.0,0.0,0.0,0.053521541,1.0,0.0,1.0
1.0,60.0,0.0,0.0,0.193786454,1.0,0.0,1.0
1.0,29.0,0.0,0.0,0.515939338,1.0,0.0,0.0
1.0,79.0,0.0,0.0,0.225861336,1.0,0.0,0.0
1.0,27.0,0.0,0.0,0.274952015,1.0,0.0,0.0
-1.0,50.0,0.0,1.0,0.68127587,1.0,0.0,0.0
1.0,31.0,0.0,0.0,0.356018715,1.0,0.0,0.0
1.0,45.0,1.0,0.0,0.7358164540000001,1.0,0.0,1.0
1.0,26.0,0.0,0.0,0.166517857,1.0,0.0,0.0
1.0,57.0,0.0,0.0,0.08532195699999999,1.0,0.0,1.0
1.0,54.0,0.0,0.0,0.720069983,1.0,0.0,0.0
1.0,33.0,2.0,0.0,0.332280979,0.0,0.0,0.0
1.0,54.0,1.0,0.0,0.528550512,1.0,0.0,0.0
1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,41.0,1.0,1.0,0.38708711,1.0,0.0,1.0
1.0,34.0,0.0,0.0,0.644091034,1.0,0.0,0.0
1.0,46.0,4.0,0.0,0.107878122,1.0,0.0,0.0
1.0,82.0,0.0,0.0,0.002606106,1.0,0.0,1.0
1.0,48.0,2.0,1.0,0.165213329,0.0,0.0,1.0
1.0,83.0,0.0,0.0,0.217065334,1.0,0.0,0.0
1.0,56.0,1.0,0.0,0.552930754,1.0,0.0,1.0
1.0,33.0,0.0,0.0,1.002499107,1.0,0.0,0.0
1.0,45.0,1.0,1.0,0.475322703,1.0,0.0,0.0
1.0,56.0,0.0,0.0,0.142385321,1.0,0.0,1.0
1.0,31.0,0.0,0.0,0.432783608,1.0,0.0,0.0
1.0,30.0,1.0,1.0,0.264841895,1.0,0.0,1.0
1.0,40.0,0.0,1.0,0.344679838,1.0,0.0,0.0
1.0,79.0,0.0,0.0,0.01332778,1.0,0.0,0.0
1.0,37.0,1.0,0.0,0.335036659,1.0,0.0,0.0
1.0,69.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0,47.0,2.0,0.0,0.216280839,1.0,0.0,1.0
1.0,71.0,1.0,0.0,0.01283697,0.0,0.0,0.0
1.0,40.0,4.0,0.0,0.121319069,1.0,0.0,1.0
1.0,64.0,0.0,0.0,2231.0,1.0,0.0,0.0
1.0,59.0,1.0,0.0,0.26491169600000003,1.0,0.0,0.0
1.0,28.0,0.0,0.0,0.286158631,1.0,0.0,0.0
1.0,45.0,0.0,1.0,11311.0,1.0,0.0,0.0
1.0,31.0,0.0,1.0,0.332527053,1.0,0.0,1.0
1.0,58.0,1.0,0.0,0.963084409,1.0,0.0,1.0
1.0,37.0,0.0,0.0,0.079193665,1.0,0.0,1.0
1.0,68.0,0.0,0.0,0.090386385,1.0,0.0,0.0
1.0,57.0,0.0,0.0,0.447142596,1.0,0.0,1.0
1.0,50.0,3.0,0.0,0.380976732,1.0,0.0,0.0
1.0,73.0,1.0,0.0,0.122830656,1.0,0.0,1.0
-1.0,81.0,0.0,0.0,0.53801306,1.0,0.0,0.0
1.0,58.0,1.0,0.0,0.411084131,1.0,0.0,1.0
1.0,55.0,0.0,0.0,0.196142489,1.0,0.0,1.0
1.0,50.0,2.0,0.0,0.103425118,1.0,0.0,1.0
1.0,34.0,0.0,0.0,0.32224953,1.0,0.0,1.0
1.0,62.0,0.0,0.0,0.121835693,1.0,0.0,1.0
1.0,59.0,0.0,0.0,0.226433961,1.0,0.0,1.0
1.0,64.0,0.0,0.0,0.427787663,1.0,0.0,1.0
1.0,64.0,1.0,0.0,0.074734316,1.0,0.0,1.0
1.0,30.0,0.0,0.0,0.589815683,1.0,0.0,0.0
1.0,79.0,1.0,0.0,0.00829363,1.0,0.0,1.0
1.0,81.0,0.0,0.0,0.207164676,1.0,0.0,0.0
1.0,41.0,2.0,1.0,0.7181719259999999,1.0,0.0,0.0
1.0,58.0,0.0,0.0,0.373801016,1.0,0.0,1.0
1.0,45.0,3.0,0.0,0.008456176,0.0,0.0,1.0
1.0,44.0,3.0,0.0,0.430297475,1.0,0.0,1.0
1.0,49.0,1.0,0.0,0.330947228,1.0,0.0,1.0
1.0,26.0,0.0,0.0,0.137820513,0.0,0.0,0.0
1.0,59.0,0.0,0.0,0.301074556,1.0,0.0,1.0
1.0,39.0,2.0,1.0,0.375647341,1.0,0.0,1.0
1.0,47.0,2.0,0.0,0.022504141,1.0,0.0,1.0
1.0,28.0,0.0,0.0,0.679853795,1.0,0.0,0.0
1.0,42.0,2.0,0.0,0.373740482,1.0,0.0,1.0
1.0,53.0,0.0,0.0,0.31035201,1.0,0.0,0.0
1.0,68.0,0.0,0.0,0.311916978,1.0,0.0,1.0
1.0,31.0,0.0,1.0,0.283571758,1.0,0.0,0.0
1.0,34.0,1.0,0.0,0.319171724,0.0,0.0,0.0
1.0,56.0,1.0,0.0,0.236573549,1.0,0.0,1.0
1.0,30.0,0.0,0.0,1.298161471,1.0,0.0,0.0
1.0,52.0,0.0,0.0,0.274253271,1.0,0.0,0.0
1.0,54.0,0.0,0.0,0.528381219,1.0,0.0,0.0
1.0,39.0,0.0,0.0,0.551779288,1.0,0.0,0.0
1.0,57.0,1.0,0.0,0.42893401,1.0,0.0,0.0
1.0,45.0,1.0,0.0,1.112942122,1.0,0.0,0.0
1.0,33.0,2.0,1.0,0.032483758,0.0,0.0,0.0
1.0,34.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,37.0,0.0,0.0,0.333851794,1.0,0.0,1.0
1.0,63.0,0.0,0.0,0.262694922,1.0,0.0,0.0
1.0,32.0,1.0,0.0,0.802308265,1.0,0.0,0.0
1.0,73.0,1.0,0.0,0.5048870910000001,1.0,0.0,1.0
1.0,39.0,0.0,0.0,0.459166466,1.0,0.0,0.0
1.0,40.0,0.0,0.0,0.006959443,0.0,0.0,0.0
1.0,42.0,3.0,1.0,0.524458002,1.0,0.0,1.0
1.0,36.0,0.0,0.0,0.194963754,0.0,0.0,0.0
1.0,51.0,3.0,0.0,0.226213976,1.0,0.0,1.0
1.0,25.0,0.0,0.0,0.294852574,1.0,0.0,0.0
1.0,34.0,2.0,0.0,0.474904943,1.0,0.0,1.0
1.0,55.0,0.0,1.0,0.27018019,1.0,0.0,1.0
-1.0,39.0,1.0,0.0,0.984408835,1.0,0.0,0.0
1.0,83.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,63.0,0.0,0.0,0.515793683,1.0,0.0,0.0
1.0,59.0,0.0,0.0,0.271467415,1.0,0.0,1.0
1.0,24.0,0.0,0.0,0.069040925,1.0,0.0,0.0
1.0,44.0,0.0,0.0,0.137224283,0.0,0.0,1.0
1.0,36.0,0.0,0.0,0.33987412100000003,1.0,0.0,0.0
1.0,45.0,2.0,0.0,0.224577542,1.0,0.0,1.0
1.0,63.0,0.0,0.0,0.454098361,1.0,0.0,1.0
1.0,41.0,2.0,1.0,0.06441717799999999,1.0,0.0,0.0
1.0,45.0,2.0,1.0,0.5602148929999999,1.0,0.0,1.0
1.0,54.0,1.0,1.0,0.343546258,1.0,0.0,1.0
1.0,76.0,0.0,1.0,0.3727872270000001,1.0,0.0,0.0
1.0,65.0,0.0,0.0,0.266873313,1.0,0.0,1.0
1.0,47.0,1.0,0.0,0.370691923,1.0,0.0,0.0
1.0,68.0,1.0,0.0,0.008222093,1.0,0.0,1.0
1.0,34.0,0.0,0.0,1.220066377,1.0,0.0,0.0
1.0,46.0,2.0,0.0,0.421201915,1.0,0.0,1.0
-1.0,55.0,1.0,1.0,0.881655429,1.0,0.0,0.0
1.0,34.0,0.0,0.0,0.75145816,1.0,0.0,1.0
1.0,29.0,0.0,0.0,0.046662778,1.0,0.0,1.0
1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,43.0,2.0,1.0,0.421048246,1.0,0.0,1.0
1.0,37.0,2.0,0.0,2.694610778,1.0,0.0,0.0
1.0,74.0,0.0,0.0,0.020736901,1.0,0.0,1.0
1.0,55.0,1.0,0.0,0.514162132,1.0,0.0,1.0
1.0,50.0,1.0,0.0,1.317473011,1.0,0.0,0.0
1.0,73.0,0.0,0.0,0.047400612,0.0,0.0,0.0
1.0,52.0,2.0,0.0,0.257757365,1.0,0.0,1.0
1.0,48.0,0.0,0.0,0.146276596,1.0,0.0,1.0
1.0,44.0,1.0,0.0,0.148162041,1.0,0.0,0.0
1.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,70.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,50.0,1.0,0.0,0.318734063,1.0,0.0,1.0
-1.0,48.0,1.0,1.0,0.605098725,1.0,0.0,0.0
1.0,53.0,0.0,0.0,0.31518720100000003,1.0,0.0,1.0
1.0,43.0,3.0,0.0,0.198811453,0.0,0.0,0.0
1.0,58.0,1.0,0.0,0.498692509,1.0,0.0,1.0
1.0,59.0,0.0,0.0,0.156959213,1.0,0.0,1.0
1.0,55.0,2.0,1.0,0.167543201,0.0,0.0,1.0
1.0,47.0,4.0,0.0,0.5873616770000001,1.0,0.0,1.0
1.0,43.0,1.0,0.0,0.246784845,1.0,0.0,1.0
1.0,58.0,0.0,1.0,1.511162946,1.0,0.0,0.0
1.0,41.0,0.0,0.0,0.346902339,1.0,0.0,1.0
1.0,63.0,2.0,0.0,0.621679828,1.0,0.0,1.0
