NotSeriousDlqin2yrs,Age,NumberOfDependents,DebtRatio,MonthlyIncome,CreditLineUtilization,NumberRealEstateLoansOrLines,NumberOfOpenCreditLinesAndLoans,HistoryOfLatePayment,HistoryOfLatePaymentInPast2Years,HistoryOfDelinquency,HistoryOfDelinquencyInPast2Years
1.0,37.0,1.0,0.184625639,4500.0,0.9999999,0.0,2.0,False,False,False,False
1.0,38.0,0.0,0.563328034,1886.0,0.630073985,1.0,3.0,False,False,False,False
1.0,59.0,0.0,0.033982276,14330.0,0.028423247,1.0,12.0,False,False,False,False
1.0,67.0,0.0,0.119463561,5666.0,0.143427862,0.0,9.0,False,False,False,False
1.0,30.0,2.0,0.698120752,2500.0,0.186682782,2.0,7.0,False,False,False,False
1.0,56.0,1.0,0.170164956,19580.0,0.496388581,1.0,12.0,False,False,False,False
1.0,51.0,2.0,0.333583302,8000.0,0.457526639,2.0,16.0,False,False,False,False
1.0,28.0,0.0,0.467171717,1187.0,0.947264856,0.0,4.0,False,False,False,False
1.0,54.0,2.0,0.017655818,4700.0,0.013916922,0.0,7.0,False,False,False,False
1.0,35.0,3.0,0.314566116,3871.0,1.047495906,2.0,8.0,True,True,False,False
1.0,79.0,0.0,0.009596162,2500.0,0.012586354,0.0,11.0,False,False,False,False
1.0,46.0,3.0,0.267146571,5000.0,0.543445655,2.0,6.0,False,False,False,False
1.0,64.0,1.0,0.214426305,8636.0,0.082317351,1.0,29.0,False,False,False,False
1.0,74.0,0.0,0.164917541,2000.0,0.292541492,0.0,3.0,False,False,False,False
1.0,64.0,0.0,0.101514142,10500.0,0.024240472,1.0,20.0,False,False,False,False
1.0,63.0,0.0,0.387956894,9000.0,0.047650102,2.0,6.0,False,False,False,False
-1.0,63.0,1.0,0.285156885,6150.0,0.739146488,0.0,12.0,True,True,False,False
1.0,54.0,1.0,0.655589124,3640.0,0.186890655,1.0,7.0,False,False,False,False
1.0,63.0,3.0,0.278226307,8050.0,0.007501937,2.0,13.0,False,False,False,False
1.0,45.0,3.0,0.290229092,14491.0,0.522314625,1.0,13.0,False,False,False,False
1.0,57.0,0.0,0.13080895,5228.0,0.903231566,0.0,10.0,False,False,False,False
1.0,43.0,1.0,0.10821382,2300.0,0.017043518,0.0,6.0,False,False,False,False
1.0,61.0,0.0,0.008549573,20000.0,0.060733396,0.0,8.0,False,False,False,False
1.0,60.0,0.0,2.086478612,7550.0,0.250008365,0.0,26.0,False,False,False,False
1.0,34.0,0.0,0.007495315,3201.0,0.466334165,0.0,3.0,True,True,False,False
1.0,60.0,0.0,0.0,4200.0,0.9999999,0.0,0.0,False,False,False,False
1.0,76.0,0.0,0.285452994,8200.0,0.267905614,0.0,12.0,False,False,False,False
1.0,76.0,2.0,0.070513488,9600.0,0.029694361,0.0,7.0,False,False,False,False
1.0,39.0,2.0,0.188281635,10154.0,0.305246317,1.0,6.0,False,False,False,False
1.0,63.0,1.0,0.582162622,4697.0,0.702493864,2.0,8.0,False,False,False,False
1.0,52.0,0.0,0.414081023,9700.0,0.742436041,2.0,10.0,False,False,False,False
1.0,42.0,2.0,0.113421853,6250.0,0.9999999,0.0,3.0,True,True,True,True
1.0,63.0,0.0,926.5,1.0,0.134191514,1.0,9.0,False,False,False,False
1.0,58.0,2.0,0.115826132,7752.0,0.002556199,0.0,17.0,False,False,False,False
1.0,62.0,0.0,0.073772011,5394.0,0.088845558,0.0,5.0,False,False,False,False
1.0,46.0,2.0,1.206516118,5800.0,0.203947961,4.0,12.0,True,True,True,True
1.0,27.0,0.0,0.000268637,7444.0,0.006666097,0.0,5.0,False,False,False,False
1.0,27.0,1.0,0.352214765,3724.0,0.014049649,1.0,4.0,False,False,False,False
1.0,35.0,3.0,0.092985318,3064.0,0.9999999,0.0,1.0,True,True,False,False
1.0,55.0,0.0,0.437996083,9700.0,0.368866624,2.0,18.0,False,False,False,False
1.0,73.0,0.0,0.043259135,16666.0,0.054553316,0.0,13.0,False,False,False,False
1.0,51.0,0.0,0.492529978,10173.0,0.179487766,4.0,19.0,False,False,False,False
1.0,36.0,2.0,0.344879921,11200.0,0.026885902,2.0,6.0,False,False,False,False
1.0,56.0,1.0,0.259102536,31666.0,0.265705207,3.0,8.0,False,False,False,False
1.0,64.0,1.0,0.255290785,6000.0,0.07083751,0.0,6.0,False,False,False,False
1.0,56.0,0.0,0.131430952,4800.0,0.030996074,1.0,11.0,False,False,False,False
1.0,37.0,0.0,0.045366363,6700.0,0.144914011,0.0,5.0,False,False,False,False
1.0,48.0,1.0,1.299736021,4166.0,0.353017659,1.0,17.0,False,False,False,False
1.0,36.0,0.0,0.334245422,4750.0,0.020074662,1.0,5.0,False,False,False,False
-1.0,49.0,2.0,0.369223765,8785.0,0.733885463,2.0,20.0,True,True,False,False
1.0,57.0,0.0,2221.5,1.0,0.063514422,2.0,12.0,False,False,False,False
1.0,39.0,1.0,0.644706486,3900.0,0.03157211,1.0,14.0,False,False,False,False
-1.0,61.0,1.0,1.2979007,3000.0,0.991502124,3.0,11.0,True,True,True,True
1.0,38.0,2.0,0.41627543,5750.0,0.397702982,1.0,6.0,False,False,False,False
1.0,24.0,0.0,0.035803497,1200.0,0.971352432,0.0,3.0,False,False,False,False
1.0,73.0,0.0,0.386728192,4550.0,0.0,0.0,18.0,False,False,False,False
1.0,79.0,0.0,0.130140954,5178.0,0.9999999,1.0,6.0,False,False,False,False
1.0,81.0,1.0,0.000822143,3648.0,0.003851709,0.0,1.0,False,False,False,False
1.0,55.0,0.0,0.725137431,2000.0,0.010887967,2.0,7.0,False,False,False,False
1.0,57.0,2.0,0.16069592,11667.0,0.686083014,1.0,6.0,False,False,True,True
1.0,58.0,1.0,0.518991188,3290.0,0.212464485,1.0,10.0,False,False,False,False
1.0,52.0,0.0,0.003278689,2439.0,0.006956358,0.0,4.0,False,False,False,False
1.0,51.0,2.0,0.446688128,10250.0,0.073251754,1.0,9.0,False,False,False,False
1.0,63.0,0.0,0.41905226,8208.0,0.431904058,2.0,22.0,False,False,True,True
1.0,41.0,0.0,0.686736475,4583.0,0.026944485,3.0,8.0,False,False,False,False
1.0,43.0,2.0,0.603763294,3666.0,0.297094601,1.0,9.0,True,True,False,False
1.0,40.0,0.0,0.207789429,9345.0,0.922670104,0.0,7.0,False,False,False,False
1.0,74.0,0.0,0.306409131,3416.0,0.051077957,1.0,9.0,False,False,False,False
1.0,49.0,0.0,0.358153388,9400.0,0.319190816,2.0,18.0,False,False,False,False
1.0,68.0,0.0,0.209965006,6000.0,0.008737352,1.0,28.0,False,False,False,False
1.0,57.0,0.0,0.785229953,6783.0,0.0,3.0,8.0,False,False,False,False
1.0,48.0,6.0,0.179979778,8900.0,0.243674266,1.0,10.0,False,False,False,False
1.0,40.0,2.0,0.19170579,3833.0,0.9999999,0.0,3.0,True,True,True,True
1.0,23.0,1.0,0.0,3500.0,0.0,0.0,1.0,False,False,False,False
1.0,52.0,2.0,0.013543599,5389.0,0.028910707,0.0,7.0,False,False,False,False
1.0,55.0,0.0,0.454057468,3166.0,0.50329934,2.0,5.0,False,False,False,False
1.0,61.0,0.0,0.671076012,5064.0,0.799981673,3.0,19.0,True,True,False,False
1.0,33.0,0.0,0.114004783,3762.0,0.069987933,0.0,7.0,False,False,False,False
1.0,69.0,0.0,0.065493451,10000.0,0.067901335,1.0,5.0,False,False,False,False
1.0,39.0,0.0,0.432010059,5566.0,0.740635161,1.0,7.0,False,False,False,False
1.0,84.0,0.0,0.00912845,4600.0,0.023382944,0.0,6.0,False,False,False,False
1.0,32.0,0.0,0.095584668,2060.0,0.9999999,0.0,1.0,True,True,False,False
1.0,61.0,2.0,0.229436075,7500.0,0.092287617,2.0,23.0,False,False,False,False
1.0,37.0,3.0,0.177007047,7236.0,0.0,1.0,5.0,False,False,False,False
1.0,33.0,1.0,0.257707218,5416.0,0.9999999,1.0,2.0,True,True,True,True
1.0,81.0,0.0,0.145685279,3939.0,0.057867667,0.0,13.0,False,False,False,False
1.0,60.0,2.0,0.566105156,3917.0,0.07807727,1.0,14.0,False,False,False,False
1.0,46.0,3.0,0.394460554,10000.0,0.201943642,2.0,15.0,False,False,False,False
1.0,57.0,0.0,0.053530226,6500.0,0.077958915,0.0,19.0,False,False,False,False
1.0,57.0,0.0,0.130309575,8333.0,0.205676486,1.0,8.0,False,False,False,False
-1.0,32.0,3.0,0.006731051,3416.0,0.9999999,0.0,1.0,False,False,False,False
-1.0,42.0,0.0,0.594224361,2700.0,0.57985084,0.0,8.0,False,False,False,False
1.0,38.0,0.0,0.384761524,10000.0,0.073393457,2.0,9.0,True,True,False,False
1.0,82.0,0.0,0.176964607,5000.0,0.079178219,1.0,3.0,False,False,False,False
1.0,33.0,0.0,0.216405216,5290.0,0.073123172,0.0,9.0,False,False,False,False
1.0,68.0,0.0,0.168767792,4917.0,0.745173448,1.0,4.0,False,False,False,False
1.0,52.0,2.0,0.280494456,5500.0,0.10088331,1.0,6.0,True,True,True,True
1.0,46.0,1.0,0.041583367,2500.0,0.347665233,0.0,1.0,False,False,False,False
1.0,57.0,0.0,0.558762411,4330.0,0.354125994,1.0,4.0,False,False,False,False
1.0,50.0,0.0,0.399106478,9400.0,0.029643294,4.0,15.0,False,False,True,True
1.0,34.0,0.0,0.034395414,7500.0,0.540204354,0.0,3.0,False,False,True,True
1.0,53.0,3.0,0.52409692,11266.0,0.640927271,2.0,17.0,True,True,False,False
1.0,76.0,0.0,0.374304267,4311.0,0.058271403,1.0,7.0,False,False,False,False
1.0,64.0,0.0,0.186225718,6228.0,0.719305764,1.0,5.0,False,False,False,False
1.0,72.0,0.0,0.020763907,3900.0,0.045017363,0.0,8.0,False,False,False,False
1.0,48.0,0.0,0.478090767,7667.0,0.35592819,2.0,17.0,False,False,False,False
1.0,71.0,1.0,0.4925,6399.0,0.57762185,2.0,14.0,True,True,False,False
1.0,53.0,1.0,1.114622389,5600.0,0.320593837,1.0,14.0,False,False,False,False
1.0,51.0,0.0,0.086269282,5250.0,0.173428408,0.0,11.0,True,True,False,False
1.0,55.0,0.0,0.412779302,2550.0,0.401789055,0.0,11.0,False,False,False,False
1.0,46.0,3.0,0.254661625,7668.0,0.301152442,1.0,10.0,False,False,False,False
1.0,27.0,0.0,0.229139073,2264.0,0.0,0.0,5.0,True,True,True,True
1.0,43.0,0.0,0.44723563,9115.0,0.067512585,2.0,4.0,False,False,False,False
1.0,75.0,1.0,0.205971968,1640.0,0.0,0.0,4.0,False,False,False,False
1.0,31.0,1.0,0.068227425,4484.0,0.993335555,0.0,6.0,False,False,False,False
1.0,43.0,0.0,0.384074741,11666.0,0.138793584,5.0,9.0,False,False,False,False
1.0,51.0,0.0,0.532754538,3800.0,0.193584801,2.0,13.0,False,False,False,False
1.0,28.0,0.0,0.057990335,6000.0,0.001124859,0.0,8.0,True,True,True,True
1.0,51.0,0.0,0.09963548,6583.0,0.485558448,0.0,5.0,False,False,False,False
1.0,55.0,0.0,0.467850417,7433.0,0.979521555,2.0,11.0,True,True,False,False
1.0,69.0,0.0,0.016683267,4015.0,0.090641506,0.0,2.0,False,False,False,False
1.0,42.0,3.0,0.533099636,7416.0,0.38480769,1.0,5.0,False,False,False,False
1.0,33.0,0.0,0.660528423,2497.0,0.183676155,1.0,9.0,False,False,False,False
1.0,60.0,1.0,0.023181455,1250.0,0.018124667,0.0,4.0,False,False,False,False
-1.0,54.0,0.0,0.228402866,2372.0,0.9999999,0.0,2.0,True,True,False,False
1.0,48.0,3.0,0.262848568,7996.0,0.290320472,1.0,7.0,False,False,False,False
1.0,49.0,1.0,0.067629397,6993.0,0.052161271,0.0,5.0,False,False,False,False
1.0,73.0,0.0,8500.0,0.0,0.9999999,0.0,2.0,False,False,False,False
1.0,66.0,0.0,0.195074372,4100.0,0.412657703,0.0,7.0,True,True,True,True
1.0,49.0,0.0,0.568886223,5000.0,0.091201293,2.0,15.0,True,True,False,False
1.0,46.0,1.0,0.278025952,4700.0,0.500234532,1.0,10.0,False,False,False,False
-1.0,37.0,1.0,1.620344914,4000.0,0.913140498,3.0,16.0,True,True,False,False
1.0,22.0,0.0,0.347066167,800.0,0.611388611,0.0,4.0,False,False,False,False
1.0,31.0,0.0,0.162635688,5250.0,0.065630892,0.0,10.0,False,False,False,False
1.0,39.0,0.0,0.450171821,3200.0,0.499666889,1.0,8.0,False,False,False,False
1.0,44.0,1.0,0.4825614,8916.0,0.289470539,2.0,17.0,False,False,False,False
-1.0,50.0,1.0,0.297139683,3600.0,0.814154511,1.0,8.0,True,True,False,False
1.0,55.0,2.0,0.001785714,5599.0,0.016406971,0.0,3.0,False,False,False,False
1.0,52.0,3.0,0.207274054,8220.0,0.078497383,1.0,5.0,False,False,False,False
1.0,58.0,0.0,0.287187752,6204.0,0.029692431,1.0,19.0,True,True,False,False
1.0,62.0,0.0,0.044762033,7416.0,0.01255887,0.0,5.0,False,False,False,False
1.0,42.0,4.0,0.230261579,8333.0,0.062093267,1.0,6.0,False,False,False,False
1.0,42.0,1.0,0.790613718,3600.0,0.551889862,2.0,18.0,True,True,False,False
-1.0,39.0,2.0,0.055984556,9841.0,0.640058527,0.0,9.0,False,False,False,False
1.0,45.0,0.0,0.724784402,8000.0,0.581815774,2.0,11.0,False,False,False,False
1.0,55.0,0.0,0.127071823,1266.0,0.312068793,0.0,5.0,True,True,False,False
1.0,58.0,2.0,0.498488489,12900.0,0.266371179,1.0,12.0,False,False,False,False
1.0,35.0,1.0,0.300839136,5600.0,0.040186458,2.0,8.0,False,False,False,False
-1.0,52.0,1.0,0.524949909,10480.0,0.955545894,3.0,11.0,True,True,False,False
1.0,40.0,1.0,887.0,0.0,0.086635409,1.0,8.0,False,False,False,False
1.0,45.0,1.0,0.4842141,8836.0,0.9543957,1.0,10.0,True,True,False,False
1.0,27.0,1.0,0.881825173,3900.0,0.188256123,1.0,6.0,False,False,False,False
1.0,37.0,0.0,0.674399608,6120.0,0.014049887,1.0,9.0,False,False,False,False
1.0,36.0,2.0,0.437743191,3597.0,0.329609837,2.0,16.0,False,False,False,False
1.0,40.0,2.0,0.423251505,10794.0,0.484099985,2.0,9.0,False,False,False,False
1.0,59.0,0.0,0.53418212,3612.0,0.084826988,2.0,9.0,False,False,False,False
1.0,40.0,0.0,0.60616581,7200.0,0.9999999,3.0,6.0,False,False,False,False
1.0,49.0,0.0,0.030774358,9000.0,0.152250785,0.0,3.0,False,False,False,False
1.0,66.0,0.0,0.351891786,5100.0,0.2128856,1.0,10.0,False,False,False,False
1.0,63.0,4.0,0.200843235,5217.0,0.9999999,1.0,5.0,True,True,False,False
1.0,30.0,1.0,0.0,4700.0,0.0,0.0,1.0,False,False,False,False
1.0,36.0,1.0,0.785404865,3000.0,0.576284725,1.0,10.0,False,False,False,False
1.0,27.0,0.0,0.0,4500.0,0.0,0.0,5.0,False,False,False,False
1.0,44.0,2.0,0.747375437,6000.0,0.10680013,3.0,8.0,True,True,False,False
1.0,59.0,1.0,0.388566694,3620.0,0.277436128,1.0,8.0,False,False,False,False
1.0,38.0,3.0,0.08951092,3250.0,0.285342534,0.0,4.0,False,False,False,False
1.0,38.0,2.0,0.024885359,70000.0,0.162077194,1.0,6.0,False,False,False,False
1.0,43.0,0.0,0.353883732,10234.0,0.622524722,1.0,8.0,False,False,False,False
1.0,75.0,0.0,0.527431421,801.0,0.0,1.0,4.0,False,False,False,False
1.0,29.0,0.0,0.338531127,8400.0,0.732711215,1.0,10.0,False,False,False,False
1.0,55.0,0.0,0.324741695,9000.0,0.486651335,2.0,10.0,False,False,False,False
1.0,60.0,0.0,0.293637575,6003.0,0.584844623,1.0,11.0,False,False,False,False
1.0,37.0,1.0,0.437717467,1436.0,0.875440658,0.0,5.0,False,False,False,False
1.0,69.0,0.0,0.064119265,6908.0,0.043861767,1.0,7.0,False,False,False,False
1.0,48.0,0.0,0.480393478,7420.0,0.03929607,2.0,10.0,False,False,False,False
-1.0,89.0,0.0,0.549380248,2500.0,0.339503567,0.0,9.0,True,True,True,True
1.0,56.0,0.0,0.197624587,8166.0,0.064835195,1.0,10.0,True,True,False,False
1.0,75.0,0.0,0.0013269,8289.0,0.008684579,0.0,5.0,False,False,False,False
1.0,55.0,0.0,0.138721351,4144.0,0.9999999,0.0,1.0,True,True,False,False
1.0,63.0,0.0,1.308922769,4000.0,0.503587987,1.0,16.0,False,False,False,False
1.0,31.0,1.0,0.236980252,12000.0,0.697812691,0.0,10.0,False,False,False,False
1.0,61.0,1.0,0.368063194,10000.0,0.650432993,1.0,10.0,False,False,False,False
1.0,46.0,2.0,0.348057208,7900.0,0.30248201,1.0,12.0,False,False,False,False
1.0,40.0,0.0,0.185755935,2400.0,0.9999999,0.0,1.0,False,False,True,True
1.0,91.0,0.0,0.184123484,1813.0,0.159116246,0.0,6.0,False,False,False,False
1.0,56.0,0.0,0.336831584,2000.0,0.155644438,1.0,5.0,False,False,False,False
1.0,29.0,1.0,0.260170076,4350.0,0.836294011,1.0,8.0,True,True,False,False
1.0,45.0,3.0,0.373940678,3775.0,0.293041811,1.0,5.0,False,False,False,False
1.0,49.0,4.0,0.098937721,4800.0,0.9999999,0.0,1.0,True,True,False,False
1.0,51.0,0.0,0.238076192,10000.0,0.0,1.0,6.0,False,False,False,False
1.0,78.0,0.0,0.024303074,5595.0,0.106531463,0.0,9.0,False,False,False,False
1.0,36.0,1.0,0.240143984,5833.0,0.250818316,2.0,6.0,False,False,False,False
1.0,54.0,1.0,0.3539428,6048.0,0.181579946,1.0,9.0,False,False,False,False
1.0,67.0,0.0,0.349026844,16800.0,0.002964536,5.0,14.0,False,False,False,False
1.0,63.0,1.0,0.102800764,6283.0,0.048911121,0.0,4.0,False,False,False,False
-1.0,61.0,0.0,0.572590321,7500.0,0.517045364,2.0,20.0,False,False,False,False
1.0,86.0,0.0,0.010791367,2223.0,0.024100447,0.0,6.0,False,False,False,False
1.0,50.0,1.0,0.454103343,3289.0,0.122976319,1.0,6.0,False,False,False,False
-1.0,51.0,1.0,0.350874186,5833.0,0.387065977,1.0,12.0,True,True,False,False
1.0,70.0,0.0,0.187762448,5000.0,0.021741679,1.0,11.0,False,False,False,False
1.0,44.0,3.0,0.607594937,1500.0,0.269257489,0.0,7.0,False,False,False,False
1.0,39.0,1.0,0.306101912,10930.0,0.996301651,0.0,17.0,True,True,False,False
1.0,49.0,4.0,0.201025979,33333.0,0.019153961,3.0,6.0,False,False,False,False
1.0,58.0,0.0,1.908629442,6500.0,0.008665511,5.0,17.0,False,False,False,False
1.0,39.0,2.0,723.0,0.0,0.155742213,0.0,13.0,False,False,False,False
1.0,33.0,1.0,0.158975542,4333.0,0.733914381,0.0,7.0,False,False,True,True
1.0,53.0,1.0,0.513602495,5770.0,0.210442588,2.0,10.0,False,False,False,False
1.0,36.0,1.0,0.175266904,2247.0,0.095634788,0.0,4.0,False,False,False,False
1.0,62.0,0.0,0.566894457,6584.0,0.124801376,2.0,15.0,False,False,False,False
1.0,62.0,0.0,0.002301937,5212.0,0.016995185,0.0,4.0,False,False,False,False
1.0,29.0,0.0,0.263516583,2200.0,0.964038058,0.0,6.0,True,True,False,False
1.0,44.0,0.0,0.2138395,2080.0,0.211206477,0.0,13.0,True,True,True,True
1.0,32.0,0.0,0.444956049,7166.0,0.184476515,2.0,11.0,False,False,False,False
1.0,52.0,1.0,0.444444444,3500.0,0.0,2.0,5.0,False,False,False,False
1.0,63.0,1.0,0.506873282,4000.0,0.187090597,2.0,10.0,False,False,False,False
1.0,44.0,0.0,0.258576628,12912.0,0.732202177,0.0,26.0,False,False,False,False
1.0,54.0,2.0,1.383017398,3850.0,0.392141112,2.0,18.0,False,False,False,False
1.0,41.0,1.0,0.266876688,6665.0,0.063688754,0.0,8.0,False,False,False,False
1.0,32.0,2.0,0.191649336,6250.0,0.616982372,0.0,10.0,True,True,False,False
1.0,87.0,0.0,0.571428571,1700.0,0.288541381,0.0,23.0,True,True,False,False
1.0,43.0,0.0,0.157212981,7333.0,0.221106801,1.0,5.0,False,False,False,False
1.0,47.0,3.0,0.020146833,5856.0,0.193612774,0.0,1.0,False,False,False,False
1.0,75.0,0.0,0.145703611,16059.0,0.014441183,1.0,8.0,False,False,False,False
1.0,64.0,1.0,0.480082158,18500.0,0.531963331,3.0,19.0,True,True,False,False
1.0,41.0,2.0,1.432686655,1700.0,0.346960384,3.0,13.0,False,False,False,False
1.0,40.0,0.0,2866.0,0.0,0.9999999,2.0,2.0,False,False,False,False
1.0,56.0,0.0,0.0,6200.0,0.0,0.0,2.0,False,False,False,False
1.0,55.0,0.0,0.489714904,5541.0,0.65854007,1.0,6.0,False,False,False,False
1.0,36.0,1.0,0.297372704,4300.0,0.104693763,1.0,8.0,False,False,False,False
1.0,57.0,0.0,0.404799866,11916.0,0.046740048,3.0,13.0,False,False,False,False
1.0,56.0,1.0,0.238127698,4400.0,0.057887851,1.0,13.0,False,False,False,False
1.0,49.0,2.0,0.183736947,4500.0,0.883182488,0.0,18.0,False,False,False,False
1.0,53.0,0.0,79.0,0.0,0.005326455,0.0,4.0,False,False,False,False
1.0,51.0,0.0,0.295480067,7123.0,0.088809584,1.0,12.0,False,False,False,False
1.0,64.0,0.0,0.24496788,2334.0,0.021319787,1.0,13.0,False,False,False,False
1.0,28.0,0.0,0.179975176,2416.0,0.281880372,0.0,7.0,False,False,False,False
-1.0,37.0,3.0,0.337622356,12667.0,0.402345742,2.0,16.0,False,False,False,False
1.0,52.0,1.0,0.258589038,3812.0,0.010350125,1.0,6.0,False,False,False,False
1.0,36.0,0.0,0.08037225,1181.0,0.336596148,0.0,2.0,False,False,False,False
1.0,51.0,2.0,0.23358954,11318.0,0.044842922,1.0,5.0,False,False,False,False
1.0,69.0,0.0,0.156614462,3000.0,0.007712359,0.0,6.0,False,False,False,False
1.0,52.0,2.0,10.80049875,400.0,1.011332794,1.0,8.0,False,False,False,False
1.0,36.0,2.0,0.370418677,7666.0,0.0,1.0,4.0,False,False,False,False
1.0,49.0,1.0,0.62273579,1600.0,0.0,1.0,10.0,False,False,False,False
-1.0,51.0,4.0,0.160317928,16984.0,0.314685703,2.0,13.0,True,True,False,False
-1.0,36.0,0.0,0.558320373,4500.0,0.149314411,3.0,9.0,False,False,False,False
1.0,33.0,0.0,0.238212526,2841.0,0.0,0.0,9.0,False,False,False,False
1.0,62.0,0.0,0.162891787,8741.0,0.037849716,1.0,15.0,False,False,False,False
1.0,69.0,1.0,0.162186181,4500.0,0.281115558,0.0,10.0,False,False,False,False
1.0,49.0,2.0,0.093522183,4800.0,0.133688867,0.0,7.0,False,False,False,False
1.0,65.0,0.0,0.416379181,6666.0,0.0,1.0,10.0,False,False,False,False
1.0,56.0,1.0,0.219974716,8700.0,0.827151013,0.0,8.0,True,True,False,False
1.0,57.0,0.0,0.360879707,3000.0,0.025082109,0.0,15.0,False,False,False,False
1.0,48.0,1.0,0.367553674,6613.0,0.578849363,1.0,10.0,False,False,False,False
1.0,47.0,2.0,0.645104381,3400.0,0.020703507,1.0,6.0,False,False,False,False
-1.0,33.0,0.0,0.175120326,2700.0,1.248751249,0.0,3.0,False,False,True,True
1.0,40.0,2.0,0.361421689,11000.0,0.569824212,1.0,18.0,False,False,False,False
1.0,40.0,1.0,0.517037339,4900.0,0.914867126,1.0,7.0,False,False,False,False
1.0,68.0,0.0,0.009831695,6000.0,0.0382584,0.0,12.0,False,False,False,False
1.0,35.0,2.0,0.305839582,4400.0,0.964561473,0.0,10.0,True,True,True,True
1.0,65.0,0.0,0.325335893,2083.0,0.02731285,0.0,6.0,False,False,False,False
1.0,81.0,0.0,0.017260735,7125.0,0.035605591,0.0,7.0,False,False,False,False
1.0,52.0,0.0,0.39095856,7166.0,0.004595129,1.0,7.0,False,False,False,False
1.0,69.0,1.0,0.009690817,6500.0,0.042534081,0.0,4.0,False,False,False,False
1.0,40.0,1.0,0.448326668,9501.0,0.180162143,2.0,15.0,False,False,False,False
1.0,35.0,2.0,0.662152897,5833.0,0.054940099,2.0,10.0,False,False,False,False
1.0,80.0,0.0,0.008908281,11000.0,0.099724251,0.0,3.0,False,False,False,False
1.0,47.0,0.0,0.149077983,4500.0,0.175434349,0.0,9.0,False,False,False,False
1.0,64.0,0.0,0.028599606,6083.0,0.019883105,0.0,16.0,False,False,False,False
-1.0,36.0,1.0,0.361340457,4117.0,0.990764426,0.0,4.0,True,True,False,False
1.0,49.0,3.0,0.166452387,11666.0,0.386084012,0.0,17.0,False,False,False,False
1.0,55.0,0.0,0.115171335,7032.0,0.008287427,1.0,8.0,False,False,False,False
1.0,35.0,2.0,0.335733141,8333.0,0.058687793,2.0,6.0,False,False,False,False
1.0,63.0,0.0,0.035418452,3500.0,0.091106715,0.0,5.0,False,False,False,False
1.0,64.0,0.0,0.513540291,9083.0,0.023114333,3.0,16.0,False,False,False,False
1.0,64.0,2.0,0.037871034,2930.0,0.083426677,0.0,7.0,False,False,False,False
1.0,26.0,0.0,0.017052375,820.0,0.529411765,0.0,1.0,True,True,False,False
1.0,77.0,1.0,0.457930642,7035.0,0.192722211,1.0,21.0,False,False,False,False
1.0,32.0,0.0,0.177955511,4000.0,0.9999999,0.0,1.0,False,False,True,True
1.0,54.0,0.0,3.874422899,1082.0,0.359412083,1.0,22.0,False,False,False,False
1.0,40.0,4.0,0.263151915,8800.0,0.106517279,3.0,17.0,False,False,False,False
-1.0,58.0,1.0,0.27112148,6000.0,2066.0,1.0,8.0,False,False,True,True
1.0,50.0,0.0,0.207518671,11916.0,0.01239876,1.0,4.0,True,True,False,False
1.0,56.0,2.0,0.00711943,12500.0,0.9999999,0.0,2.0,False,False,False,False
1.0,75.0,0.0,0.199949219,7876.0,0.003938695,2.0,11.0,False,False,False,False
1.0,36.0,3.0,0.232918082,2648.0,0.520418652,0.0,5.0,True,True,False,False
1.0,33.0,0.0,0.182363527,3333.0,0.160899231,0.0,13.0,False,False,False,False
1.0,52.0,2.0,0.442592901,6000.0,0.252505361,1.0,13.0,False,False,False,False
1.0,62.0,0.0,0.427674963,9401.0,0.035670256,4.0,9.0,False,False,False,False
1.0,60.0,0.0,1.012368584,3233.0,0.046747539,2.0,13.0,False,False,False,False
1.0,52.0,0.0,0.262440354,4400.0,0.009639594,0.0,5.0,False,False,False,False
1.0,36.0,0.0,0.441868921,11000.0,0.986400389,2.0,8.0,False,False,False,False
1.0,71.0,0.0,0.190062303,13000.0,0.092392056,1.0,7.0,True,True,False,False
